,event_id,account_id,reg_date,cc_date_added,collector_tstamp,domain_userid,domain_sessionidx,domain_sessionid,event_name,geo_country,geo_region_name,geo_city,page_url,page_referrer,mkt_medium,mkt_source,se_category,se_action,br_name,os_name,os_timezone,dvce_ismobile
275,da411255-4948-4748-8f5a-38c35b7e2a8f,,,,2015-11-30 02:06:00,879d694787b61f1d,1.0,3bcbb332-17f7-4584-b5c9-e262314127d4,page_ping,CA,British Columbia,Vancouver,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing-feature-detail,,,,,Firefox 4,Mac OS X,America/Los_Angeles,False
276,991f72cd-049d-43cd-93d6-1cabc2ae876d,,,,2015-11-24 23:19:52,4bced1e6a8dd8f14,1.0,e89bcab7-b9ff-4e3e-8cba-923793f137d6,page_view,US,California,San Francisco,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Chrome 46,Mac OS X,America/Los_Angeles,False
277,d47c6a24-9d6c-4545-90e5-1728ad7c7e44,,,,2015-11-24 23:20:22,4bced1e6a8dd8f14,1.0,e89bcab7-b9ff-4e3e-8cba-923793f137d6,page_ping,US,California,San Francisco,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Chrome 46,Mac OS X,America/Los_Angeles,False
278,4abf5671-e34d-449f-8736-fba06b60fb20,,,,2015-11-30 18:51:40,d226dbf9a8e61e23,1.0,0f660217-3150-4ced-8c48-c9295c5bcb0a,page_ping,GB,London,London,http://www.company_x.com/features/multichannel,http://www.company_x.com/,,,,,Chrome 45,Windows 7,Europe/London,False
279,e702620a-cab4-4a5d-a3b1-7a0b73c0180c,,,,2015-11-30 18:51:46,d226dbf9a8e61e23,1.0,0f660217-3150-4ced-8c48-c9295c5bcb0a,link_click,GB,London,London,http://www.company_x.com/features/multichannel,http://www.company_x.com/,,,,,Chrome 45,Windows 7,Europe/London,False
280,6d87323f-b85e-48c4-ab58-207d56f59af0,,,,2015-11-29 19:26:37,9929e6baa7827a0c,1.0,f500e172-fb8b-4bde-8b5a-b46bfdfcc9f6,page_view,US,Maryland,Nottingham,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Chrome Mobile,iOS 9 (iPad),America/New_York,False
281,01003f7c-a402-4983-80b3-ee617fd0ccbf,,,,2015-11-29 19:29:50,9929e6baa7827a0c,1.0,f500e172-fb8b-4bde-8b5a-b46bfdfcc9f6,link_click,US,Maryland,Nottingham,http://www.company_x.com/features/multichannel,http://www.company_x.com/inventory-management-software,,,,,Chrome Mobile,iOS 9 (iPad),America/New_York,False
282,5a1c1539-e9a9-42cf-b1ec-f0f69c50b544,,,,2015-11-27 22:46:34,cf21896fd4cbe39f,1.0,9f48e04b-0d61-4963-a7cf-286f74ae25e5,page_view,US,Hawaii,Honolulu,http://www.company_x.com/features/multichannel,http://www.company_x.com/,,,,,Chrome 46,Mac OS X,Pacific/Honolulu,False
283,f73e004f-6fda-46ab-b079-a44248e6df99,,,,2015-11-30 09:38:04,c7d85648372b16b3,5.0,7269c293-fea8-46da-a4cd-dbe9b15124e3,page_ping,GB,Leeds,Leeds,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing,,,,,Firefox 4,Mac OS X,Europe/London,False
284,f65efad9-835a-4ae2-ae1f-1c19d153aa2b,,,,2015-11-30 14:30:12,83449ac307411c8b,1.0,35d36379-6198-44c1-901d-72bd1f5c5b00,page_ping,SE,Stockholms Lan,Södertälje,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Internet Explorer 11,Windows 7,Europe/Berlin,False
285,7c2da3cb-7904-4a0b-96cb-6fc06ea1d90c,,,,2015-11-30 14:32:42,83449ac307411c8b,1.0,35d36379-6198-44c1-901d-72bd1f5c5b00,page_ping,SE,Stockholms Lan,Södertälje,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Internet Explorer 11,Windows 7,Europe/Berlin,False
286,c2c0168e-4384-4d77-a6d6-399e2a6dcc9a,,,,2015-11-27 01:45:52,7d573993297f7e64,1.0,bd8748fa-ee5f-45ea-b8b2-e012e9729447,page_view,AU,Victoria,Aspendale,http://www.company_x.com/inventory-management-software,http://www.company_x.com/?utm_source=capterra.com&utm_medium=reviews&utm_campaign=INV-MGMT,,,,,Chrome 46,Windows 10,Australia/Sydney,False
287,4a2dabb8-664f-49ef-bda1-57dac0af9d10,,,,2015-11-27 01:46:51,7d573993297f7e64,1.0,bd8748fa-ee5f-45ea-b8b2-e012e9729447,page_ping,AU,Victoria,Aspendale,http://www.company_x.com/inventory-management-software,http://www.company_x.com/?utm_source=capterra.com&utm_medium=reviews&utm_campaign=INV-MGMT,,,,,Chrome 46,Windows 10,Australia/Sydney,False
288,efce1e01-4421-4340-802f-6ee312c501ec,,,,2015-11-29 18:18:57,4862277d6f3ebc9f,2.0,3c028cf8-adb3-400a-b959-0993dc2f649c,page_ping,GB,,,http://www.company_x.com/features/orders,http://www.company_x.com/pricing-feature-detail,,,,,Chrome 46,Mac OS X,Europe/London,False
289,185210c5-f4dd-441a-9c10-13efc0e39d3b,,,,2015-11-27 01:46:21,7d573993297f7e64,1.0,bd8748fa-ee5f-45ea-b8b2-e012e9729447,page_ping,AU,Victoria,Aspendale,http://www.company_x.com/inventory-management-software,http://www.company_x.com/?utm_source=capterra.com&utm_medium=reviews&utm_campaign=INV-MGMT,,,,,Chrome 46,Windows 10,Australia/Sydney,False
290,be63e2d6-82c6-4139-acbd-49579537653a,,,,2015-11-26 12:11:46,ac53fffb1ca5c647,1.0,bc97a52c-b7f6-4125-807c-c1e2d2aa2e37,page_ping,BB,Christ Church,Hastings,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Chrome 46,Windows 7,America/Santo_Domingo,False
291,8e9d5554-12b9-47e2-ba85-1d37077fce01,,,,2015-11-26 14:03:35,ac53fffb1ca5c647,2.0,bd4f9465-69c4-42fd-9841-173246270dff,page_ping,BB,Saint Michael,Bridgetown,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Chrome 46,Windows 7,America/Santo_Domingo,False
292,988f0732-b4fd-4b80-81c8-d070dcf1bcdb,,,,2015-11-28 23:13:00,ed66de21ede8b4c2,1.0,e7b44259-2efe-41c6-ba38-506713961a43,page_ping,US,Texas,San Antonio,http://www.company_x.com/inventory-management-software,http://www.company_x.com/shopify-inventory-management,,,,,Chrome 46,Windows 10,America/Chicago,False
293,640523a7-5ae2-461a-8825-0b39ddb6bde6,,,,2015-11-28 23:12:00,ed66de21ede8b4c2,1.0,e7b44259-2efe-41c6-ba38-506713961a43,page_ping,US,Texas,San Antonio,http://www.company_x.com/inventory-management-software,http://www.company_x.com/shopify-inventory-management,,,,,Chrome 46,Windows 10,America/Chicago,False
294,6a5a2680-7939-4ecc-a1e8-c6a89f5569b0,,,,2015-11-30 19:54:38,30e06924510f9280,1.0,603fcc79-5a92-483e-90ae-5389b7a37c87,link_click,US,Illinois,Chicago,http://www.company_x.com/features/inventory,http://www.company_x.com/about,,,,,Chrome 46,Chrome OS,America/Chicago,False
295,8fe624f2-95a9-4b3f-830f-6f17ebd1bd46,,,,2015-11-30 20:06:16,30e06924510f9280,1.0,603fcc79-5a92-483e-90ae-5389b7a37c87,page_ping,US,Illinois,Chicago,http://www.company_x.com/inventory-management-software,http://www.company_x.com/features/orders,,,,,Chrome 46,Chrome OS,America/Chicago,False
296,78712f9d-5314-48a2-ae7c-b2557ec92530,,,,2015-11-30 20:10:46,30e06924510f9280,1.0,603fcc79-5a92-483e-90ae-5389b7a37c87,page_ping,US,Illinois,Chicago,http://www.company_x.com/inventory-management-software,http://www.company_x.com/features/orders,,,,,Chrome 46,Chrome OS,America/Chicago,False
297,1143d64e-ab55-4e27-9787-53c6966c36b7,,,,2015-11-30 20:12:57,30e06924510f9280,1.0,603fcc79-5a92-483e-90ae-5389b7a37c87,link_click,US,Illinois,Chicago,http://www.company_x.com/inventory-management-software,http://www.company_x.com/features/orders,,,,,Chrome 46,Chrome OS,America/Chicago,False
298,968453e2-93bd-49dd-8d01-b9326c9ef4d9,,,,2015-11-25 15:43:40,59681ff935060359,1.0,b3c7fc74-d159-40a0-8de4-7c7850eed441,page_ping,US,,,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing,,,,,Firefox 4,Windows 7,America/Los_Angeles,False
299,c1376bf1-6576-4fdc-b2f9-0637e70d5871,,,,2015-11-25 20:52:11,0a5043f76cc18758,1.0,4b553c57-d7c3-4875-8f53-7a08be71598d,page_ping,US,Ohio,Northfield,http://www.company_x.com/features/inventory,http://www.company_x.com/inventory-management-software?utm_source=capterra.com&utm_medium=reviews&utm_campaign=INV-MGMT,,,,,Chrome 46,Windows 7,America/New_York,False
300,7cfd7b4d-b7fd-42bf-bc58-01abf2a0e21a,,,,2015-11-25 21:24:41,0a5043f76cc18758,2.0,b59dd526-de2e-4d01-9c3c-eb678eb4d994,page_ping,US,Ohio,Northfield,http://www.company_x.com/features/inventory,http://www.company_x.com/inventory-management-software?utm_source=capterra.com&utm_medium=reviews&utm_campaign=INV-MGMT,,,,,Chrome 46,Windows 7,America/New_York,False
301,288c0519-be62-499f-bf29-8599a3010efb,,,,2015-11-25 15:39:40,59681ff935060359,1.0,b3c7fc74-d159-40a0-8de4-7c7850eed441,page_view,US,,,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing,,,,,Firefox 4,Windows 7,America/Los_Angeles,False
302,fe28abaf-7cd9-485b-a4a4-5c368d7e8554,,,,2015-11-27 01:21:03,8d6c7d55e454a052,1.0,255f894b-b6fa-4775-9065-c3a3158878c0,link_click,US,Colorado,Denver,http://www.company_x.com/features/reporting,http://www.company_x.com/guides,,,,,Safari,Mac OS X,America/Denver,False
303,3bf6ae18-5c94-4098-9ebe-fc3e7b36d8eb,,,,2015-11-27 00:51:46,8d6c7d55e454a052,1.0,255f894b-b6fa-4775-9065-c3a3158878c0,link_click,US,Colorado,Denver,http://www.company_x.com/inventory-management-software,http://www.company_x.com/shopify-inventory-management?rc=shopify&utm_source=shopify.com&utm_medium=appstore,,,,,Safari,Mac OS X,America/Denver,False
304,3bf6ae18-5c94-4098-9ebe-fc3e7b36d8eb,,,,2015-11-27 01:18:05,8d6c7d55e454a052,1.0,255f894b-b6fa-4775-9065-c3a3158878c0,link_click,US,Colorado,Denver,http://www.company_x.com/inventory-management-software,http://www.company_x.com/shopify-inventory-management?rc=shopify&utm_source=shopify.com&utm_medium=appstore,,,,,Safari,Mac OS X,America/Denver,False
305,530860f0-1f29-4867-b469-992a037306f2,,,,2015-11-27 01:21:03,8d6c7d55e454a052,1.0,255f894b-b6fa-4775-9065-c3a3158878c0,page_view,US,Colorado,Denver,http://www.company_x.com/features/operations,http://www.company_x.com/features/reporting,,,,,Safari,Mac OS X,America/Denver,False
306,8a650e8c-9d82-4dcd-9f0d-174ee344211e,,,,2015-11-26 10:30:47,032d3bfcdfccfd84,1.0,a2bfbe74-2fb9-4837-985f-9470595899b2,page_ping,IN,Punjab,Kharar,http://www.company_x.com/features/orders,http://www.company_x.com/inventory-management-software,,,,,Chrome 46,Windows 8.1,Asia/Kolkata,False
307,278a9df1-fc6c-4d9f-917b-c42e38631d28,,,,2015-11-27 00:19:11,1d43f6e88d0ab068,1.0,eeb11c45-6bc5-4745-ba23-a225cdb09b43,page_ping,AU,Victoria,Geelong,http://www.company_x.com/features/orders,http://www.company_x.com/,,,,,Chrome 46,Mac OS X,Australia/Sydney,False
308,50f5535a-627a-4479-9b65-f1765bae66e4,,,,2015-11-26 10:36:14,032d3bfcdfccfd84,1.0,a2bfbe74-2fb9-4837-985f-9470595899b2,link_click,IN,Punjab,Kharar,http://www.company_x.com/features/orders,http://www.company_x.com/inventory-management-software,,,,,Chrome 46,Windows 8.1,Asia/Kolkata,False
309,1cb89fe8-52ba-463d-a19a-fbe8d4e08258,,,,2015-11-27 19:18:18,97e2f52ae024405e,2.0,805928a8-28e8-440b-bb2a-1a622a117a7d,page_ping,US,California,Oakland,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Chrome 46,Mac OS X,America/Los_Angeles,False
310,01003f7c-a402-4983-80b3-ee617fd0ccbf,,,,2015-11-29 19:32:55,9929e6baa7827a0c,1.0,f500e172-fb8b-4bde-8b5a-b46bfdfcc9f6,link_click,US,Maryland,Nottingham,http://www.company_x.com/features/multichannel,http://www.company_x.com/inventory-management-software,,,,,Chrome Mobile,iOS 9 (iPad),America/New_York,False
311,4a39ca5a-4002-48b0-b74a-8f3ea554aaf4,,,,2015-11-30 04:52:04,02f7312e3f3db802,1.0,b9e73367-6406-43e2-88df-dcfcb4293f26,link_click,US,Florida,Miami,http://www.company_x.com/features/orders,http://www.company_x.com/tour-integrations,,,,,Chrome,Windows 10,America/New_York,False
312,56dd44d8-a33e-49a9-9105-23ab1a299a12,,,,2015-11-30 04:51:36,02f7312e3f3db802,1.0,b9e73367-6406-43e2-88df-dcfcb4293f26,page_view,US,Florida,Miami,http://www.company_x.com/features/orders,http://www.company_x.com/tour-integrations,,,,,Chrome,Windows 10,America/New_York,False
313,4f07e61c-6548-4141-bc7b-2e392fe58cb7,,,,2015-11-30 18:51:10,d226dbf9a8e61e23,1.0,0f660217-3150-4ced-8c48-c9295c5bcb0a,page_ping,GB,London,London,http://www.company_x.com/features/multichannel,http://www.company_x.com/,,,,,Chrome 45,Windows 7,Europe/London,False
314,f09f5ab6-7af6-4e3e-93ba-b00848f5c07c,,,,2015-11-24 23:34:50,fc16f74ce34ccb79,1.0,9b34f249-c7df-4131-9ef5-80404f11124e,page_ping,US,California,South San Francisco,http://www.company_x.com/inventory-management-software,http://www.company_x.com/features/operations,,,,,Chrome 46,Mac OS X,America/Los_Angeles,False
315,100fc2f3-5886-46f1-a8dd-c59f9ba85664,,,,2015-11-25 04:45:54,10f07310c2fddfbc,1.0,ece0fb5a-acb7-4628-b25e-81fc14412e30,link_click,US,North Carolina,Charlotte,http://www.company_x.com/features/inventory,http://www.company_x.com/?utm_source=capterra.com&utm_medium=reviews&utm_campaign=INV-Control,,,,,Chrome 46,Mac OS X,America/New_York,False
316,099f2470-5aa8-4e4a-9320-1ed3d4e2d457,,,,2015-11-24 23:14:17,fc16f74ce34ccb79,1.0,9b34f249-c7df-4131-9ef5-80404f11124e,page_view,US,California,South San Francisco,http://www.company_x.com/inventory-management-software,http://www.company_x.com/features/reporting,,,,,Chrome 46,Mac OS X,America/Los_Angeles,False
317,c6ed71ae-f16f-4b2b-aded-586d15fd7b84,,,,2015-11-24 23:21:40,fc16f74ce34ccb79,1.0,9b34f249-c7df-4131-9ef5-80404f11124e,page_view,US,California,South San Francisco,http://www.company_x.com/features/operations,http://www.company_x.com/inventory-management-software,,,,,Chrome 46,Mac OS X,America/Los_Angeles,False
318,d886e274-99b9-4919-8b34-7e24207257bd,,,,2015-11-27 02:12:28,f39e86742b706dce,1.0,1f884c97-418d-4630-835c-5a40669b875e,link_click,AU,Queensland,Darra,http://www.company_x.com/features/inventory,http://www.company_x.com/,,,,,Safari,Mac OS X,Australia/Brisbane,False
319,0f763e82-2401-4fef-bcdb-b70f609ad1ba,,,,2015-11-25 21:20:04,34bc38e43d20beb8,1.0,f4fa44c3-2681-4f04-91e8-586dcabd193c,page_view,CA,Ontario,Mississauga,http://www.company_x.com/features/inventory,http://www.company_x.com/inventory-management-software,,,,,Chrome 46,Windows 7,America/New_York,False
320,fb75a95b-7df0-47a7-aecf-9176c56e00cf,,,,2015-11-25 21:43:16,d6237be1536e16c6,1.0,6e9267a8-61b0-4f30-bc88-85c380f46123,page_view,AU,Victoria,South Melbourne,http://www.company_x.com/features/multichannel,http://www.company_x.com/,,,,,Chrome 46,Windows 7,Australia/Sydney,False
321,3a345387-5b5b-4713-ae88-0ccd27b571fc,,,,2015-11-25 21:44:30,d6237be1536e16c6,1.0,6e9267a8-61b0-4f30-bc88-85c380f46123,link_click,AU,Victoria,South Melbourne,http://www.company_x.com/inventory-management-software,http://www.company_x.com/features/multichannel,,,,,Chrome 46,Windows 7,Australia/Sydney,False
322,1fee825d-f0a1-4dd7-bff4-9fcf47b77ee7,,,,2015-11-27 18:39:49,f1812f7f051f77d3,2.0,ff8dc660-5098-433a-84a2-447593d0a43f,page_view,US,New York,Brooklyn,http://www.company_x.com/features/orders,https://www.google.com/,,,,,Chrome 46,Mac OS X,America/New_York,False
323,182df3b1-8149-4be8-9480-09b7ae366580,,,,2015-11-28 23:03:00,ed66de21ede8b4c2,1.0,e7b44259-2efe-41c6-ba38-506713961a43,page_ping,US,Texas,San Antonio,http://www.company_x.com/features/orders,http://www.company_x.com/features/multichannel,,,,,Chrome 46,Windows 10,America/Chicago,False
324,2cf722a9-fca3-4316-a1d7-76f3d49013ba,,,,2015-11-28 23:05:39,ed66de21ede8b4c2,1.0,e7b44259-2efe-41c6-ba38-506713961a43,link_click,US,Texas,San Antonio,http://www.company_x.com/features/operations,http://www.company_x.com/features/orders,,,,,Chrome 46,Windows 10,America/Chicago,False
325,8952c205-9e3d-45d4-bbad-fd3b1446870b,,,,2015-11-28 23:04:38,ed66de21ede8b4c2,1.0,e7b44259-2efe-41c6-ba38-506713961a43,link_click,US,Texas,San Antonio,http://www.company_x.com/features/orders,http://www.company_x.com/features/multichannel,,,,,Chrome 46,Windows 10,America/Chicago,False
326,ac962b69-5dd7-413e-a5d2-c087af8f8662,,,,2015-11-30 16:18:31,9eea2fdc96e02482,1.0,a9247449-203f-4f44-b031-14530d3c474c,link_click,US,Kansas,Overland Park,http://www.company_x.com/features/inventory,http://www.company_x.com/pricing,,,,,Internet Explorer 11,Windows 8.1,America/Chicago,False
327,37771de4-8936-490f-942c-71d267b074c4,,,,2015-11-25 14:13:44,2972b7597268fd31,1.0,5290dc04-ec1b-44f6-a68c-6b84505a445a,page_ping,US,South Carolina,Columbia,http://www.company_x.com/inventory-management-software,https://www.google.com,,,,,Firefox 4,Windows 7,America/New_York,False
328,ad1c0ad3-7908-4deb-a435-8e690dfd358c,,,,2015-11-25 12:31:14,6d5fa4160f2c532f,1.0,101fd6dc-14df-44d7-967d-91b022ae06fe,page_view,AU,Queensland,Burleigh Heads,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing,,,,,Mobile Safari,iOS 9 (iPad),Australia/Brisbane,False
329,a4072ef6-b05e-4afc-985c-87a4adbf06b9,,,,2015-11-25 14:14:43,2972b7597268fd31,1.0,5290dc04-ec1b-44f6-a68c-6b84505a445a,link_click,US,South Carolina,Columbia,http://www.company_x.com/inventory-management-software,https://www.google.com,,,,,Firefox 4,Windows 7,America/New_York,False
330,fa0eae82-d1f2-427b-82b1-4b2389c3338a,,,,2015-11-25 00:15:56,234caf3ff057ae84,2.0,a813799c-b2b0-4b66-8485-b730c4a5f719,link_click,MX,Distrito Federal,Mexico,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Safari 8,Mac OS X,America/Mexico_City,False
331,f15e32a3-990a-408a-bccd-6c2978682c2c,,,,2015-11-25 19:00:13,c96bbd62515bd345,1.0,0cb3c293-f98e-4f01-be76-0e61a06836cc,page_view,CA,Ontario,Toronto,http://www.company_x.com/inventory-management-software,https://www.google.ca/,,,,,Chrome 41,Android 5.x Tablet,America/New_York,False
332,8cc80d53-7e30-4643-888b-c5cd1b63604b,,,,2015-11-25 19:01:02,c96bbd62515bd345,1.0,0cb3c293-f98e-4f01-be76-0e61a06836cc,page_view,CA,Ontario,Toronto,http://www.company_x.com/inventory-management-software,https://www.google.ca/,,,,,Chrome 41,Android 5.x Tablet,America/New_York,False
333,6846ea8a-0e0d-4037-bb03-4c8a2b8b58df,,,,2015-11-30 18:44:04,f462b36e87d9399a,1.0,d1195fa4-63d7-434e-95ea-99f69a5b8e0a,link_click,US,Arkansas,State University,http://www.company_x.com/inventory-management-software,http://www.company_x.com/tour-integrations,,,,,Firefox 4,Windows 7,America/Chicago,False
334,1e57fc08-4a34-4684-b476-da8b6c7eb23b,,,,2015-11-27 01:18:35,8d6c7d55e454a052,1.0,255f894b-b6fa-4775-9065-c3a3158878c0,page_ping,US,Colorado,Denver,http://www.company_x.com/features/orders,http://www.company_x.com/guides,,,,,Safari,Mac OS X,America/Denver,False
335,7c90dc97-07f4-48bc-bac5-4cdae41ea38b,,,,2015-11-27 01:22:29,8d6c7d55e454a052,1.0,255f894b-b6fa-4775-9065-c3a3158878c0,link_click,US,Colorado,Denver,http://www.company_x.com/features/operations,http://www.company_x.com/features/reporting,,,,,Safari,Mac OS X,America/Denver,False
336,f9377170-369f-42a9-a15c-2e042c5f326d,,,,2015-11-30 19:09:01,7d251ca3a3d69606,1.0,a4758cd3-df12-4a76-99fa-18de7da0a418,page_view,US,Virginia,Ashburn,http://www.company_x.com/features/orders,,,,,,Chrome 46,Linux,America/New_York,False
337,4cfe3a34-a9a4-4ca6-b1f8-5ca12968b9c8,,,,2015-11-27 01:19:05,8d6c7d55e454a052,1.0,255f894b-b6fa-4775-9065-c3a3158878c0,page_ping,US,Colorado,Denver,http://www.company_x.com/features/orders,http://www.company_x.com/guides,,,,,Safari,Mac OS X,America/Denver,False
338,cc1e5f7a-48c1-497e-8673-65ad565bb984,,,,2015-11-25 15:40:10,59681ff935060359,1.0,b3c7fc74-d159-40a0-8de4-7c7850eed441,page_ping,US,,,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing,,,,,Firefox 4,Windows 7,America/Los_Angeles,False
339,0f1e7f39-cb11-4bf8-be52-230973229ea8,,,,2015-11-25 15:41:10,59681ff935060359,1.0,b3c7fc74-d159-40a0-8de4-7c7850eed441,page_ping,US,,,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing,,,,,Firefox 4,Windows 7,America/Los_Angeles,False
340,6841a9dd-75aa-48d4-83d8-9040f57cb867,,,,2015-11-25 20:51:41,0a5043f76cc18758,1.0,4b553c57-d7c3-4875-8f53-7a08be71598d,page_ping,US,Ohio,Northfield,http://www.company_x.com/features/inventory,http://www.company_x.com/inventory-management-software?utm_source=capterra.com&utm_medium=reviews&utm_campaign=INV-MGMT,,,,,Chrome 46,Windows 7,America/New_York,False
341,c7dcfc28-6bb2-4196-a67c-4dd2835b6deb,,,,2015-11-25 20:39:34,0a5043f76cc18758,1.0,4b553c57-d7c3-4875-8f53-7a08be71598d,link_click,US,Ohio,Northfield,http://www.company_x.com/inventory-management-software?utm_source=capterra.com&utm_medium=reviews&utm_campaign=INV-MGMT,http://www.capterra.com/inventory-management-software/spotlight/144433/Stitch%20Labs/Stitch%20Labs,reviews,capterra.com,,,Chrome 46,Windows 7,America/New_York,False
342,994d65d4-0936-4452-bc49-3f3c4a53fbba,,,,2015-11-25 14:30:27,c7d85648372b16b3,1.0,3ccc76b6-69b0-4f30-a35a-b07020a1b7a2,page_ping,GB,Leeds,Leeds,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing,,,,,Firefox 4,Mac OS X,Europe/London,False
343,2e7e0e0d-e68c-445c-99af-d95553aa5991,,,,2015-11-26 10:24:04,c7d85648372b16b3,2.0,0dcf9592-5b54-4c14-90c7-eb1fc174afe0,page_view,GB,Leeds,Leeds,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing,,,,,Firefox 4,Mac OS X,Europe/London,False
344,f9fb7e68-2a4c-45c2-ae86-09c85c950b0c,,,,2015-11-27 10:26:03,c7d85648372b16b3,3.0,d361a1ec-9a90-4e5a-a01c-97237cd2ffe1,page_ping,GB,Leeds,Leeds,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing,,,,,Firefox 4,Mac OS X,Europe/London,False
345,feaf0351-a0f6-421a-ab34-bcd608c7973a,,,,2015-11-27 10:25:32,c7d85648372b16b3,3.0,d361a1ec-9a90-4e5a-a01c-97237cd2ffe1,page_view,GB,Leeds,Leeds,http://www.company_x.com/inventory-management-software,http://www.company_x.com/pricing,,,,,Firefox 4,Mac OS X,Europe/London,False
346,c208fb24-0d88-4052-a551-35d8970eeb9e,,,,2015-11-24 23:26:50,fc16f74ce34ccb79,1.0,9b34f249-c7df-4131-9ef5-80404f11124e,page_view,US,California,South San Francisco,http://www.company_x.com/inventory-management-software,http://www.company_x.com/features/operations,,,,,Chrome 46,Mac OS X,America/Los_Angeles,False
347,a6fc4d65-7ad0-4ebb-8c2e-a21984f18855,,,,2015-11-25 04:46:37,10f07310c2fddfbc,1.0,ece0fb5a-acb7-4628-b25e-81fc14412e30,link_click,US,North Carolina,Charlotte,http://www.company_x.com/features/orders,http://www.company_x.com/features/inventory,,,,,Chrome 46,Mac OS X,America/New_York,False
348,9665fd59-3166-44ee-a6b6-44e6ffff4868,,,,2015-11-24 23:17:19,fc16f74ce34ccb79,1.0,9b34f249-c7df-4131-9ef5-80404f11124e,page_view,US,California,South San Francisco,http://www.company_x.com/features/inventory,http://www.company_x.com/inventory-management-software,,,,,Chrome 46,Mac OS X,America/Los_Angeles,False
349,77d201d3-5dd0-471f-aad4-f99f6ef09422,,,,2015-11-24 23:17:38,fc16f74ce34ccb79,1.0,9b34f249-c7df-4131-9ef5-80404f11124e,page_view,US,California,South San Francisco,http://www.company_x.com/features/inventory,http://www.company_x.com/inventory-management-software,,,,,Chrome 46,Mac OS X,America/Los_Angeles,False
350,94d1bbb1-b410-4d41-88d6-6bd6451527e3,,,,2015-11-27 00:18:41,1d43f6e88d0ab068,1.0,eeb11c45-6bc5-4745-ba23-a225cdb09b43,page_ping,AU,Victoria,Geelong,http://www.company_x.com/features/orders,http://www.company_x.com/,,,,,Chrome 46,Mac OS X,Australia/Sydney,False
351,07e72382-d7b4-4d28-b255-8cd89c7e2468,,,,2015-11-27 17:04:57,97e2f52ae024405e,1.0,0c1b7fd0-28e1-429b-9169-d3dbd97fc333,page_view,US,California,San Francisco,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Chrome 46,Mac OS X,America/Los_Angeles,False
352,7b03b3d9-9149-48a1-9cf1-ca933e9ef246,,,,2015-11-26 10:15:55,032d3bfcdfccfd84,1.0,a2bfbe74-2fb9-4837-985f-9470595899b2,page_ping,IN,Punjab,Kharar,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Chrome 46,Windows 8.1,Asia/Kolkata,False
353,d4a0b9b8-837f-4857-a4dc-90d485a1a379,,,,2015-11-26 10:29:53,032d3bfcdfccfd84,1.0,a2bfbe74-2fb9-4837-985f-9470595899b2,link_click,IN,Punjab,Kharar,http://www.company_x.com/inventory-management-software,http://www.company_x.com/,,,,,Chrome 46,Windows 8.1,Asia/Kolkata,False
354,3b01bd4c-70db-43a3-8fb1-e746b8e1fa16,,,,2015-11-30 13:53:09,8a671de7726ce718,1.0,aed355ff-f4db-41eb-aee8-c53eb4a66e78,page_ping,IN,Haryana,Gurgaon,http://www.company_x.com/inventory-management-software,https://www.google.co.in,,,,,Firefox 4,Windows 7,Asia/Kolkata,False
355,150ab40d-2a4e-453e-a6b6-11dc25ce839e,,,,2015-11-25 02:41:11,943a89813812e0f4,1.0,fec3a308-6836-47e9-bc4b-19ed622ed4b0,page_ping,US,Ohio,East Palestine,http://www.company_x.com/inventory-management-software,http://www.company_x.com/tour-integrations,,,,,Mobile Safari,iOS 8.4 (iPad),America/New_York,False
356,1e03eaec-a5a0-424a-a275-2151a547d68a,,,,2015-11-25 02:44:42,943a89813812e0f4,1.0,fec3a308-6836-47e9-bc4b-19ed622ed4b0,page_ping,US,Ohio,East Palestine,http://www.company_x.com/features/orders,http://www.company_x.com/inventory-management-software,,,,,Mobile Safari,iOS 8.4 (iPad),America/New_York,False
